,Unnamed: 0,ord,TIME,LATITUDE,LONGITUDE,ALTITUDE,VEHICLE_ID,BAROMETRIC_PRESSURE,ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,TERM.FUEL.TRIM.BANK.1,FUEL_ECONOMY,LONG.TERM.FUEL.TRIM.BANK.2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT.TERM.FUEL.TRIM.BANK.2,SHORT.TERM.FUEL.TRIM.BANK.1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,aqui,TROUBLE_CODES_converted,TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,BAROMETRIC_PRESSURE.KPA.,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
740,741,741.0,"1,51E+12",-587.316.374,-3.517.991.509,48.0,control2,100.0,83.0,"51,40","33,30",4.0,796.0,32.0,"3,69",,,,,32.0,,15.0,,"-6,20",01:44:32,"19,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
741,742,742.0,"1,51E+12",-587.331.738,-3.517.981.459,49.0,control2,100.0,83.0,"51,40","44,70",4.0,1402.0,21.0,"9,82",,,,,31.0,,24.0,,"5,50",01:44:36,"28,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
742,743,743.0,"1,51E+12",-587.353.526,-3.517.967.948,47.0,control2,100.0,83.0,"52,20","60,00",4.0,1236.0,43.0,"10,72",,,,,31.0,,31.0,,"4,70",01:44:40,"29,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
743,744,744.0,"1,51E+12",-587.380.604,-3.517.948.175,46.0,control2,100.0,83.0,"52,90","53,70",,1627.0,70.0,"12,69",,,,,31.0,,41.0,,"-3,90",01:44:44,"30,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
744,745,745.0,"1,51E+12",-587.415.325,-3.517.921.977,45.0,control2,100.0,83.0,"53,30","25,90",4.0,2201.0,62.0,"7,34",,,,,31.0,,51.0,,"-6,20",01:44:48,"26,30",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
745,746,746.0,"1,51E+12",-587.455.757,-3.517.887.448,44.0,control2,100.0,83.0,"53,30","20,40",4.0,1669.0,41.0,"5,71",,,,,31.0,,56.0,,"3,90",01:44:52,"27,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
746,747,747.0,"1,51E+12",-587.501.642,-3.517.853.953,42.0,control2,100.0,83.0,"53,30","29,40",4.0,1552.0,20.0,"4,57",,,,,31.0,,56.0,,"7,00",01:44:56,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
747,748,748.0,"1,51E+12",-587.547.465,-3.517.820.543,40.0,control2,100.0,83.0,"53,30","17,60",4.0,1527.0,36.0,"3,98",,,,,31.0,,56.0,,"19,50",01:45:00,"21,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
748,749,749.0,"1,51E+12",-58.759.481,-3.517.788.077,39.0,control2,100.0,83.0,"53,30","41,60",4.0,1539.0,32.0,"9,48",,,,,31.0,,57.0,,"3,90",01:45:04,"27,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
749,750,750.0,"1,51E+12",-587.641.669,-3.517.755.628,35.0,control2,100.0,83.0,"53,30","16,90",4.0,1577.0,19.0,"3,96",,,,,31.0,,52.0,,"0,00",01:45:08,"21,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
750,751,751.0,"1,51E+12",-587.685.509,-3.517.730.595,32.0,control2,100.0,83.0,"52,50","18,40",4.0,1381.0,65.0,"3,93",,,,,31.0,,52.0,,"3,90",01:45:12,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
751,752,752.0,"1,51E+12",-587.738.191,-351.772.194,30.0,control2,100.0,83.0,"52,90","90,20",4.0,1777.0,45.0,"23,7",,,,,31.0,,55.0,,"0,00",01:45:16,"34,90",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
752,753,753.0,"1,51E+12",-587.793.689,-3.517.731.944,32.0,control2,100.0,82.0,"53,70","52,20",4.0,1838.0,33.0,"14,05",,,,,31.0,,53.0,,"0,00",01:45:20,"31,00",MIL is OFF0 codes,4300.0,"70,20","1,00",,1,,,,,,,,,,,,
753,754,754.0,"1,51E+12",-58.784.268,-3.517.754.074,33.0,control2,100.0,82.0,"53,70","35,70",4.0,1411.0,30.0,"7,47",,,,,31.0,,49.0,,"3,90",01:45:24,"24,70",MIL is OFF0 codes,4300.0,"70,60","1,00",,1,,,,,,,,,,,,
754,755,755.0,"1,51E+12",-587.883.336,-3.517.784.859,28.0,control2,100.0,82.0,"53,30","22,40",4.0,1308.0,21.0,"2,32",,,,,31.0,,45.0,,"6,20",01:45:29,"20,00",MIL is OFF0 codes,4300.0,"71,00","1,00",,1,,,,,,,,,,,,
755,756,756.0,"1,51E+12",-587.917.796,-3.517.809.478,28.0,control2,100.0,82.0,"53,30","18,40",4.0,1191.0,31.0,"3,47",,,,,32.0,,35.0,,"10,90",01:45:33,"19,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
756,757,757.0,"1,51E+12",-587.939.956,-3.517.832.952,30.0,control2,100.0,82.0,"52,50","35,70",4.0,915.0,20.0,"3,07",,,,,,,21.0,,"10,20",01:45:37,"17,30",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
757,758,758.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,82.0,"51,00","18,00",4.0,1493.0,31.0,"3,91",,,,,32.0,,3.0,,"7,00",01:45:41,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
758,759,759.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,82.0,"50,60","42,70",4.0,767.0,32.0,"4,58",,,,,32.0,,0.0,,"0,80",01:45:45,"21,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
759,760,760.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,82.0,"51,00","39,60",4.0,806.0,32.0,"4,29",,,,,33.0,,0.0,,"-1,60",01:45:49,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
760,761,761.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,82.0,"51,40","38,00",4.0,806.0,34.0,"4,18",,,,,33.0,,0.0,,"-2,30",01:45:53,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
761,762,762.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"51,80","35,30",4.0,799.0,32.0,"4,24",,,,,33.0,,0.0,,"-2,30",01:45:57,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
762,763,763.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,20","36,90",4.0,802.0,31.0,"4,23",,,,,,,0.0,,"-3,10",01:46:01,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
763,764,764.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,20","37,60",4.0,817.0,32.0,"3,99",,,,,33.0,,0.0,,"1,60",01:46:05,"20,40",,,,,,0,,,,,,,,,,,,
764,765,765.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,50","36,10",4.0,821.0,32.0,"4,11",,,,,33.0,,0.0,,"2,30",01:46:09,"20,40",,,,,,0,,,,,,,,,,,,
765,766,766.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,50","37,30",4.0,790.0,34.0,"4,14",,,,,33.0,,0.0,,"0,80",01:46:13,"20,40",,,,,,0,,,,,,,,,,,,
766,767,767.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,50","38,40",4.0,798.0,32.0,"4,49",,,,,33.0,,0.0,,"0,80",01:46:17,"20,40",,,,,,0,,,,,,,,,,,,
767,768,768.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,90","39,20",4.0,789.0,33.0,"4,39",,,,,33.0,,0.0,,"0,80",01:46:21,"20,80",,,,,,0,,,,,,,,,,,,
768,769,769.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,90","38,40",4.0,793.0,35.0,"4,29",,,,,33.0,,0.0,,"0,80",01:46:25,"20,80",,,,,,0,,,,,,,,,,,,
769,770,770.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"52,90","39,20",4.0,793.0,50.0,"4,55",,,,,33.0,,1.0,,"-3,10",01:46:29,"20,80",,,,,,0,,,,,,,,,,,,
770,771,771.0,"1,51E+12",-587.956.935,-3.517.840.145,30.0,control2,100.0,83.0,"53,30","82,40",4.0,1043.0,32.0,"14,34",,,,,32.0,,15.0,,"0,00",01:46:33,"31,40",,,,,,0,,,,,,,,,,,,
771,772,772.0,"1,51E+12",-587.972.391,-3.517.856.225,36.0,control2,100.0,84.0,"54,50","86,70",4.0,1664.0,20.0,"22,01",,,,,31.0,,29.0,,"-3,10",01:46:37,"34,50",,,,,,0,,,,,,,,,,,,
772,773,773.0,"1,51E+12",-588.000.186,-351.787.828,33.0,control2,100.0,84.0,"55,70","91,00",4.0,1530.0,81.0,"21,85",,,,,31.0,,39.0,,"-0,80",01:46:41,"35,30",,,,,,0,,,,,,,,,,,,
773,774,774.0,"1,51E+12",-588.034.139,-3.517.904.428,32.0,control2,100.0,84.0,"56,90","100,00",4.0,2091.0,80.0,"32,27",,,,,31.0,,48.0,,"-6,20",01:46:45,"37,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
774,775,775.0,"1,51E+12",-588.074.741,-3.517.934.551,36.0,control2,100.0,85.0,"56,90","100,00",4.0,1653.0,81.0,"24,96",,,,,30.0,,55.0,,"3,10",01:46:49,"36,10",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
775,776,776.0,"1,51E+12",-588.118.728,-3.517.970.214,37.0,control2,100.0,85.0,"56,90","40,00",4.0,2017.0,70.0,"5,66",,,,,31.0,,55.0,,"3,90",01:46:53,"23,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
776,777,777.0,"1,51E+12",-588.160.244,-3.518.002.565,36.0,control2,100.0,85.0,"56,50","81,60",4.0,1516.0,59.0,"18,36",,,,,30.0,,57.0,,"0,00",01:46:57,"32,90",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
777,778,778.0,"1,51E+12",-58.820.784,-3.518.036.763,34.0,control2,100.0,86.0,"56,50","62,40",4.0,1592.0,31.0,"12,49",,,,,31.0,,57.0,,"-2,30",01:47:01,"29,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
778,779,779.0,"1,51E+12",-588.254.448,-3.518.072.671,35.0,control2,100.0,86.0,"56,10","45,90",4.0,1565.0,46.0,"10,44",,,,,31.0,,57.0,,"4,70",01:47:05,"29,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
779,780,780.0,"1,51E+12",-588.301.293,-3.518.104.856,37.0,control2,100.0,85.0,"55,70","54,10",4.0,1546.0,62.0,"12,09",,,,,30.0,,55.0,,"-0,80",01:47:09,"30,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
780,781,781.0,"1,51E+12",-588.353.409,-3.518.119.813,37.0,control2,100.0,85.0,"55,70","84,30",4.0,1498.0,32.0,"18,92",,,,,30.0,,51.0,,"-5,50",01:47:13,"33,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
781,782,782.0,"1,51E+12",-58.840.483,-3.518.129.417,40.0,control2,100.0,85.0,"55,30","84,70",4.0,1718.0,68.0,"20,98",,,,,30.0,,54.0,,"1,60",01:47:17,"34,10",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
782,783,783.0,"1,51E+12",-588.458.738,-3.518.125.947,42.0,control2,100.0,85.0,"55,70","83,90",4.0,1842.0,54.0,"23,03",,,,,30.0,,58.0,,"2,30",01:47:21,"34,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
783,784,784.0,"1,51E+12",-588.515.078,-3.518.114.771,45.0,control2,100.0,84.0,"55,70","63,50",4.0,1966.0,47.0,"18,4",,,,,30.0,,58.0,,"1,60",01:47:25,"32,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
784,785,785.0,"1,51E+12",-588.574.498,-3.518.095.415,44.0,control2,100.0,84.0,"55,70","56,10",4.0,1596.0,44.0,"12,72",,,,,30.0,,59.0,,"4,70",01:47:29,"30,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
785,786,786.0,"1,51E+12",-588.632.308,-3.518.089.958,44.0,control2,100.0,84.0,"55,30","50,60",4.0,1612.0,43.0,"11,93",,,,,31.0,,59.0,,"4,70",01:47:33,"29,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
786,787,787.0,"1,51E+12",-588.689.781,-3.518.084.784,49.0,control2,100.0,84.0,"55,30","50,20",4.0,1621.0,42.0,"12,07",,,,,30.0,,60.0,,"-0,80",01:47:37,"29,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
787,788,788.0,"1,51E+12",-58.874.751,-3.518.071.469,48.0,control2,100.0,84.0,"54,90","39,20",4.0,1637.0,33.0,"9,36",,,,,31.0,,59.0,,"3,90",01:47:41,"27,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
788,789,789.0,"1,51E+12",-588.804.688,-3.518.059.973,48.0,control2,100.0,84.0,"54,90","39,60",4.0,1611.0,30.0,9,,,,,31.0,,59.0,,"-0,80",01:47:45,"26,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
789,790,790.0,"1,51E+12",-588.862.712,-3.518.042.918,46.0,control2,100.0,83.0,"54,90","34,10",4.0,1616.0,32.0,"8,2",,,,,31.0,,60.0,,"-1,60",01:47:49,"26,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
790,791,791.0,"1,51E+12",-588.921.515,-351.803.086,44.0,control2,100.0,83.0,"54,50","36,50",4.0,1665.0,32.0,"8,76",,,,,31.0,,62.0,,"3,10",01:47:53,"27,10",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
791,792,792.0,"1,51E+12",-588.983.796,-3.518.016.158,42.0,control2,100.0,83.0,"54,50","43,10",4.0,1670.0,18.0,"11,48",,,,,31.0,,57.0,,"-3,10",01:47:57,"29,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
792,793,793.0,"1,51E+12",-589.038.478,-3.518.005.801,38.0,control2,100.0,83.0,"54,50","32,90",4.0,1014.0,43.0,"6,85",,,,,31.0,,52.0,,"3,90",01:48:01,"25,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
793,794,794.0,"1,51E+12",-589.087.807,-3.517.989.563,39.0,control2,100.0,82.0,"54,10","52,50",4.0,1720.0,19.0,"13,42",,,,,31.0,,49.0,,"2,30",01:48:05,"30,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
794,795,795.0,"1,51E+12",-589.135.671,-351.797.558,38.0,control2,100.0,82.0,"54,10","38,40",4.0,1570.0,47.0,"10,47",,,,,31.0,,52.0,,"4,70",01:48:09,"29,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
795,796,796.0,"1,51E+12",-589.186.865,-3.517.956.723,35.0,control2,100.0,82.0,"54,10","54,10",4.0,1802.0,19.0,"14,11",,,,,31.0,,57.0,,"2,30",01:48:13,"31,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
796,797,797.0,"1,51E+12",-589.238.836,-3.517.935.701,34.0,control2,100.0,82.0,"53,70","18,80",4.0,1303.0,21.0,"3,22",,,,,31.0,,56.0,,"-0,80",01:48:17,"18,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
797,798,798.0,"1,51E+12",-589.291.645,-3.517.912.862,34.0,control2,100.0,82.0,"53,30","18,40",4.0,1524.0,20.0,"4,06",,,,,31.0,,53.0,,"0,00",01:48:21,"21,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
798,799,799.0,"1,51E+12",-589.340.504,-3.517.889.872,37.0,control2,100.0,82.0,"53,30","18,80",4.0,1429.0,20.0,"3,87",,,,,31.0,,49.0,,"0,00",01:48:25,"21,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
799,800,800.0,"1,51E+12",-589.385.157,-351.787.111,40.0,control2,100.0,82.0,"52,90","19,20",4.0,1330.0,21.0,"3,83",,,,,31.0,,42.0,,"0,00",01:48:29,"20,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
800,801,801.0,"1,51E+12",-589.422.805,-3.517.860.302,40.0,control2,100.0,82.0,"52,50","18,80",4.0,1541.0,21.0,"5,75",,,,,32.0,,31.0,,"0,00",01:48:33,"24,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
801,802,802.0,"1,51E+12",-589.454.035,-3.517.863.475,39.0,control2,100.0,81.0,"51,80","20,40",4.0,1417.0,34.0,"4,07",,,,,32.0,,15.0,,"7,00",01:48:37,"20,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
802,803,803.0,"1,51E+12",-589.467.756,-3.517.856.243,37.0,control2,100.0,81.0,"49,00","41,20",4.0,751.0,33.0,"4,57",,,,,32.0,,3.0,,"-2,30",01:48:41,"21,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
803,804,804.0,"1,51E+12",-589.468.372,-3.517.848.269,39.0,control2,100.0,81.0,"49,40","74,50",4.0,1114.0,24.0,"11,49",,,,,32.0,,0.0,,"1,60",01:48:45,"29,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
804,805,805.0,"1,51E+12",-589.468.372,-3.517.848.269,39.0,control2,100.0,82.0,"48,60","62,00",4.0,1002.0,40.0,"7,65",,,,,32.0,,0.0,,"1,60",01:48:49,"18,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
805,806,806.0,"1,51E+12",-589.468.372,-3.517.848.269,39.0,control2,,82.0,"49,40","56,50",4.0,760.0,58.0,"5,61",,,,,31.0,,14.0,,"2,30",01:48:53,"25,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
806,807,807.0,"1,51E+12",-589.461.794,-351.783.375,39.0,control2,100.0,82.0,"51,40","22,00",4.0,1911.0,60.0,"4,8",,,,,31.0,,23.0,,"-0,80",01:48:57,"22,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
807,808,808.0,"1,51E+12",-589.441.877,-3.517.832.803,37.0,control2,,82.0,"52,20","16,90",4.0,1437.0,89.0,"10,65",,,,,31.0,,29.0,,"-3,10",01:49:01,"30,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
808,809,809.0,"1,51E+12",-589.413.576,-3.517.846.975,35.0,control2,100.0,82.0,"53,30","100,00",4.0,1580.0,84.0,"24,7",,,,,30.0,,41.0,,"1,60",01:49:05,"36,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
809,810,810.0,"1,51E+12",-589.376.282,-3.517.863.252,34.0,control2,100.0,82.0,"54,90","100,00",4.0,2171.0,76.0,"33,73",,,,,30.0,,47.0,,"3,10",01:49:09,"38,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
810,811,811.0,"1,51E+12",-589.331.384,-3.517.883.221,35.0,control2,100.0,82.0,"55,30","91,80",4.0,1622.0,71.0,"21,87",,,,,30.0,,53.0,,"-4,70",,"34,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
811,812,812.0,"1,51E+12",-589.282.488,-3.517.904.731,36.0,control2,100.0,83.0,"55,70","91,80",4.0,1803.0,35.0,"24,49",,,,,30.0,,56.0,,"0,00",01:49:17,"35,30",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
812,813,813.0,"1,51E+12",-589.232.058,-3.517.925.682,39.0,control2,100.0,83.0,"55,70","44,30",4.0,1809.0,72.0,"19,39",,,,,30.0,,55.0,,"0,80",01:49:21,"32,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
813,814,814.0,"1,51E+12",-589.181.541,-3.517.945.146,41.0,control2,100.0,83.0,"55,70","87,10",4.0,1523.0,72.0,"19,38",,,,,30.0,,56.0,,"-3,90",01:49:25,"33,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
814,815,815.0,"1,51E+12",-589.128.787,-351.796.583,43.0,control2,100.0,83.0,"55,70","89,40",4.0,1521.0,70.0,"19,98",,,,,30.0,,57.0,,"-6,20",01:49:29,"33,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
815,816,816.0,"1,51E+12",-589.073.804,-351.798.209,40.0,control2,100.0,83.0,"56,10","37,60",4.0,1586.0,19.0,"8,68",,,,,30.0,,59.0,,"3,10",01:49:33,"27,10",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
816,817,817.0,"1,51E+12",-589.016.167,-3.517.996.286,43.0,control2,100.0,83.0,"55,70","37,30",4.0,1624.0,38.0,"9,19",,,,,31.0,,,,"6,20",01:49:38,"27,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
817,818,818.0,"1,51E+12",-588.955.162,-3.518.008.973,44.0,control2,,83.0,"55,30","50,60",4.0,1700.0,19.0,"12,82",,,,,30.0,,62.0,,"1,60",01:49:41,"30,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
818,819,819.0,"1,51E+12",-588.895.898,-3.518.021.841,44.0,control2,100.0,83.0,"54,90","18,00",4.0,1622.0,34.0,"4,27",,,,,31.0,,54.0,,"1,60",01:49:45,"21,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
819,820,820.0,"1,51E+12",-588.842.842,-351.803.395,43.0,control2,100.0,83.0,"54,50","44,70",4.0,1451.0,43.0,"9,41",,,,,31.0,,51.0,,"0,00",01:49:50,"27,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
820,821,821.0,"1,51E+12",-58.879.272,-3.518.044.181,45.0,control2,100.0,83.0,"54,50","54,10",4.0,1392.0,59.0,"10,63",,,,,30.0,,51.0,,"6,20",01:49:54,"29,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
821,822,822.0,"1,51E+12",-588.740.942,-351.805.437,48.0,control2,100.0,83.0,"54,50","71,40",4.0,1427.0,58.0,"14,65",,,,,30.0,,54.0,,"-3,10",01:49:58,"31,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
822,823,823.0,"1,51E+12",-58.868.647,-3.518.069.001,48.0,control2,100.0,83.0,"54,50","71,80",4.0,1494.0,58.0,"15,53",,,,,30.0,,56.0,,"0,00",01:50:02,"31,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
823,824,824.0,"1,51E+12",-588.634.208,-3.518.081.577,44.0,control2,100.0,83.0,"54,50","60,80",4.0,1538.0,19.0,"12,3",,,,,30.0,,53.0,,"0,00",01:50:06,"29,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
824,825,825.0,"1,51E+12",-588.581.626,-3.518.091.171,42.0,control2,100.0,83.0,"54,10","18,40",4.0,1426.0,38.0,"3,94",,,,,31.0,,49.0,,"0,00",01:50:10,"21,20",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
825,826,826.0,"1,51E+12",-58.853.272,-351.810.118,44.0,control2,100.0,,"53,70","12,20",4.0,1238.0,20.0,"3,42",,,,,31.0,,42.0,,"0,00",01:50:14,"23,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
826,827,827.0,"1,51E+12",-588.490.623,-3.518.110.074,43.0,control2,100.0,82.0,"52,90","20,00",4.0,1876.0,57.0,"5,47",,,,,31.0,,38.0,,"3,10",01:50:18,"23,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
827,828,828.0,"1,51E+12",-58.845.477,-3.518.117.942,41.0,control2,100.0,82.0,"52,90","100,00",4.0,2032.0,81.0,"32,77",,,,,30.0,,47.0,,"-7,80",01:50:22,"37,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
828,829,829.0,"1,51E+12",-588.410.012,-3.518.120.342,46.0,control2,100.0,82.0,"53,70","89,40",4.0,1640.0,39.0,"19,8",,,,,,,52.0,,"-2,30",01:50:26,"30,20",MIL is OFF0 codes,4300.0,"60,80","1,00",,1,,,,,,,,,,,,
829,830,830.0,"1,51E+12",-588.356.134,-3.518.109.342,46.0,control2,100.0,82.0,"53,70",,4.0,1462.0,36.0,"9,88",,,,,30.0,,59.0,,"3,10",01:50:30,"27,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
830,831,831.0,"1,51E+12",-588.299.813,-3.518.091.045,43.0,control2,100.0,82.0,"53,30","41,20",4.0,1632.0,18.0,"9,79",,,,,30.0,,60.0,,"-2,30",01:50:34,"28,60",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
831,832,832.0,"1,51E+12",-588.250.656,-3.518.061.618,40.0,control2,100.0,83.0,"53,30","17,60",4.0,1608.0,21.0,"4,22",,,,,31.0,,55.0,,"0,00",01:50:38,"22,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
832,833,833.0,"1,51E+12",-588.207.585,-3.518.028.272,35.0,control2,100.0,83.0,"52,90","18,00",4.0,1467.0,20.0,"3,97",,,,,31.0,,50.0,,"0,00",01:50:42,"21,20",MIL is OFF0 codes,4300.0,"61,60","1,00",,1,,,,,,,,,,,,
833,834,834.0,"1,51E+12",-588.168.708,-3.517.997.897,37.0,control2,100.0,82.0,,"18,80",4.0,1325.0,21.0,"3,72",,,,,31.0,,45.0,,"0,00",01:50:46,"20,40",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
834,835,835.0,"1,51E+12",-588.133.651,-3.517.972.426,38.0,control2,100.0,82.0,"52,50","18,40",4.0,1234.0,20.0,"3,42",,,,,31.0,,44.0,,"14,80",01:50:50,"20,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
835,836,836.0,"1,51E+12",-588.097.055,-3.517.944.106,38.0,control2,100.0,82.0,"52,50","20,40",4.0,1190.0,21.0,"3,57",,,,,31.0,,41.0,,"8,60",01:50:54,"19,60",MIL is OFF0 codes,4300.0,"58,40","1,00",,1,,,,,,,,,,,,
836,837,837.0,"1,51E+12",-588.066.756,-3.517.919.213,38.0,control2,100.0,82.0,"52,20","31,80",4.0,1156.0,36.0,"3,57",,,,,31.0,,39.0,,"14,10",01:50:58,"22,70",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
837,838,838.0,"1,51E+12",-588.034.525,-3.517.892.221,38.0,control2,100.0,82.0,"52,20","25,10",4.0,1948.0,21.0,"5,47",,,,,31.0,,37.0,,"0,00",01:51:02,"23,50",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
838,839,839.0,"1,51E+12",-588.003.401,-3.517.870.355,40.0,control2,100.0,82.0,"52,20","19,20",4.0,1778.0,55.0,"7,32",,,,,30.0,,41.0,,"-1,60",01:51:06,"27,80",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
839,840,840.0,"1,51E+12",-587.969.063,-351.784.883,40.0,control2,100.0,82.0,"52,50","85,10",4.0,2158.0,48.0,"28,48",,,,,30.0,,48.0,,"0,00",01:51:10,"36,10",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
840,841,841.0,"1,51E+12",-587.930.593,-3.517.819.113,38.0,control2,100.0,82.0,"52,90","59,60",4.0,1635.0,36.0,"14,39",,,,,30.0,,52.0,,"-5,50",01:51:14,"31,00",MIL is OFF0 codes,,,,,0,,,,,,,,,,,,
